id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
426121,Sunset Suites - Charming Apt with Roof-top Patio,2118023,Tricia,,Midtown,32.74271,-117.1773,Entire home/apt,115,1,123,2022-02-26,1.02,1,232,6,
438786,1925 Craftsman Hillcrest home w outdoor living.,2165667,Camila,,North Hills,32.74966,-117.14462,Entire home/apt,119,1,545,2022-03-19,5.82,2,321,62,
443994,Serene San Diego Canyon Getaway,2205580,Al,,Clairemont Mesa,32.80279,-117.18976,Entire home/apt,119,30,174,2022-02-26,1.47,2,11,5,
466663,Walk to bay/downtwn  park BLUE ROOM,2315442,Michael,,Park West,32.72699,-117.16578,Private room,73,1,694,2022-03-07,5.82,10,66,63,
468475,Garden Cottage blocks to bay/dwntwn,2315442,Michael,,Park West,32.72857,-117.16604,Private room,73,1,615,2022-02-28,5.22,10,66,55,
470519,Walk To All Bay/Park/Zoo/Gaslamp/Convention/ATTIC,2315442,Michael,,Park West,32.72796,-117.1657,Private room,63,1,614,2022-02-21,5.21,10,63,57,
470520,Outdoor shower walk to all Greenrom,2315442,Michael,,Park West,32.72839,-117.16589,Private room,73,1,794,2022-03-07,6.69,10,64,93,
472433,Beachfront La Jolla Home - Sunsets!,2342941,John,,La Jolla,32.82787,-117.27975,Entire home/apt,1014,3,38,2022-01-01,0.33,1,183,9,
474236,Spacious Kid-Friendly Home w/Pool,2315693,Tina,,Lake Murray,32.79632,-117.03466,Entire home/apt,239,5,9,2017-12-28,0.08,1,0,0,
483463,Urban San Diego Cottage with Garden,2393291,Tricia,,Normal Heights,32.75748,-117.12138,Entire home/apt,125,7,187,2021-05-18,1.67,1,22,3,
483688,Quaint cottage near USD/Old Town and trolley line,2385909,James,,Moreno Mission,32.76597,-117.19067,Entire home/apt,195,2,285,2022-03-10,2.41,5,76,46,
500915,Craftsman in hip area near downtown,2471170,Matthew,,South Park,32.7264,-117.12624,Entire home/apt,259,2,49,2022-01-02,0.41,1,0,7,
506774,Cozy Backyard Cottage in South Park,2498685,Joy,,Balboa Park,32.71941,-117.129,Entire home/apt,95,7,325,2022-01-05,2.73,2,18,10,
519849,Eco Luxury Casita,2558457,Kristen,,Mission Bay,32.78917,-117.23352,Entire home/apt,200,4,134,2021-10-13,1.22,1,227,18,
522108,Charming Craftsman in South Park,2498685,Joy,,South Park,32.71905,-117.12887,Entire home/apt,200,2,34,2020-03-16,0.29,2,18,0,
528113,"Stylish Modern Condo, Stunning Views",2594906,Wendy,,Midtown,32.73608,-117.16177,Entire home/apt,124,30,35,2021-10-29,0.30,1,175,5,
531406,Extreme home stay in La Jolla!,2608408,Cooleen & Ted,,La Jolla,32.83277,-117.25975,Private room,130,2,70,2018-09-22,0.59,2,173,0,
560227,Mission Bay Luxury Home - Views to Ocean & Bay,57109,William,,Mission Bay,32.7873,-117.25408,Entire home/apt,549,7,2,2012-11-24,0.02,2,180,0,
561997,"ENCHANTING SANCTUARY, CENTRAL TO ALL",2740315,Beverlee,,Bay Park,32.80576,-117.1955,Entire home/apt,247,3,150,2022-03-17,1.27,1,334,39,
571822,La Jolla Kid Friendly Beach House,470998,Miriam,,La Jolla,32.81561,-117.26318,Entire home/apt,654,3,218,2022-03-18,2.04,1,217,33,
576112,Casita 2 Blocks to Beach,2833833,Ryder & Michelle,,Pacific Beach,32.80451,-117.25308,Entire home/apt,121,2,648,2022-03-12,5.51,5,35,77,
585426,4 Br Large Family House Normal Heights San Diego,2885527,Linda,,Normal Heights,32.76731,-117.125,Entire home/apt,207,3,135,2022-01-01,1.16,5,86,23,
585469,Aunt Chris' San Diego Getaway New and Improved,2886419,Christine,,South Park,32.72963,-117.12269,Entire home/apt,120,1,533,2022-03-20,4.56,2,79,68,
587471,"OMG Views! Spacious-Modern, Jacuzzi, Beach & City",266381,Sean,,Ocean Beach,32.73408,-117.25157,Entire home/apt,744,4,48,2022-01-14,0.64,1,274,14,
589214,MOST POPULAR LISTING WALK TO BAY DOWNTOWN PARK/ZOO,2315442,Michael,,Park West,32.72781,-117.16383,Private room,78,1,897,2022-03-05,7.75,10,28,111,
589254,Hillcrest San Diego Midcentury Bedroom Bathroom,1117966,John,,Midtown,32.74217,-117.16377,Private room,75,6,193,2021-06-27,2.07,2,174,1,
591575,Luxury Condo with Ocean Views,2919820,Karl,,La Jolla,32.82898,-117.27846,Entire home/apt,329,3,76,2022-03-01,1.07,2,48,5,
597609,Vista Del Mar Two,2919820,Karl,,La Jolla,32.82901,-117.27849,Entire home/apt,329,3,90,2022-01-27,1.30,2,0,23,
599607,Backyard Treehouse Flat,2954330,Kim,,Midtown,32.74259,-117.17566,Entire home/apt,132,1,11,2022-03-14,0.59,1,356,9,
602985,Quaint Historic Beach House,6627782,Sarah,,Ocean Beach,32.74566,-117.24986,Entire home/apt,197,3,208,2022-03-18,1.80,2,188,26,
604169,"BOAT, BED & BREAKFAST - ""SLIPAWAY"" - 45'  Ketch",2990799,Shaun,,Midtown District,32.71937,-117.22115,Entire home/apt,288,2,58,2022-03-17,0.53,9,0,23,
606508,"condos in San Diego, CA",103427,Jacqueline M,,Core,32.71816,-117.15442,Entire home/apt,282,2,1,2015-06-10,0.01,5,365,0,
610920,La Jolla Beach Beauty ~ 3bd/2ba walk to beach/surf,3028993,Kimber,,La Jolla,32.81244,-117.26835,Entire home/apt,725,3,10,2022-03-21,0.09,1,130,5,
611250,Walk to bay downtownn Priv 1/2 bath,2315442,Michael,,Park West,32.72784,-117.16398,Private room,63,1,525,2022-03-01,4.48,10,69,45,
616718,Priv Bath Walk to Bay/downotwn/park,2315442,Michael,,Park West,32.72636,-117.16461,Private room,73,1,678,2022-02-27,5.79,10,57,45,
637308,La Jolla Castle in the Sky,3178591,David,,La Jolla,32.83984,-117.26885,Entire home/apt,1352,4,6,2022-03-15,0.05,1,217,4,
651542,Spanish Revival Home with a View,3006274,Kathryn,,Midtown,32.74323,-117.17623,Entire home/apt,179,3,193,2022-02-28,1.80,2,258,22,
655822,Andrade  Spa In Sunny San Diego CA,2356843,Penelope,,Rancho Penasquitos,32.9524,-117.11426,Entire home/apt,250,5,11,2021-01-02,0.17,1,221,0,
657051,"Walkable location, Studio w/BBQ,Jacuzzi,hammock",432635829,Rosemary,,South Park,32.72266,-117.12402,Entire home/apt,125,1,210,2021-11-28,1.83,1,307,32,
670830,"Walk to bay/dwntwn/parkZoo, parking free/Lavender",2315442,Michael,,Park West,32.72632,-117.16597,Private room,68,1,565,2022-03-04,4.86,10,70,55,
674234,"1/2 br condo in San Diego, Mission Valley",103427,Jacqueline M,,West University Heights,32.76103,-117.16063,Entire home/apt,307,2,0,,,5,90,0,
691132,"Family Beach Home, 2 Blocks To Sand",129123,Michael,,Pacific Beach,32.80756,-117.25728,Entire home/apt,465,4,8,2021-12-30,0.07,5,238,1,
691897,"BOAT, BED & BREAKFAST - ""DAUNTLESS"" - 43' Hampton",2990799,Shaun,,Midtown District,32.71937,-117.22115,Entire home/apt,294,2,37,2022-03-20,0.39,9,85,11,
693579,1 Bed Apt- Ideal for Travel Nurse / Grad / Coder,3547828,Blair,,Balboa Park,32.7159,-117.14481,Entire home/apt,83,30,1,2019-12-29,0.04,22,352,0,
723387,Perfect PB Spring/Summer Getaway!,3736562,Renee,,Pacific Beach,32.79429,-117.24269,Entire home/apt,139,1,111,2022-02-27,0.97,5,292,18,
741131,One Bedroom Ocean View San Diego Central EZ Park,1291828,Tomio,,Linda Vista,32.79647,-117.17435,Entire home/apt,89,30,57,2019-08-31,0.53,5,276,0,
743453,"Quiet, relaxing, big & private room",3894707,Pamela,,Clairemont Mesa,32.81007,-117.18615,Private room,55,4,296,2018-11-06,2.59,1,227,0,
747354,Quiet Canyon Retreat in heart of SD,3857763,Christine,,Old Town,32.75668,-117.17011,Entire home/apt,350,6,43,2022-02-20,0.38,2,0,4,
752725,Vintage 1928 Craftsman Cottage outdoor living & AC,1028287,Rick,,North Hills,32.74411,-117.13947,Entire home/apt,191,7,70,2022-03-19,0.73,2,69,20,
756982,Perfect La Jolla Spanish Cottage,3985912,Andrew,,La Jolla,32.84279,-117.27129,Entire home/apt,188,1,308,2022-03-01,2.84,1,0,15,
768093,"family friendly, close to the beach",302986,Isabel,,Pacific Beach,32.80769,-117.24242,Entire home/apt,249,4,36,2021-08-08,0.34,2,102,2,
778962,"1 of a Kind!  North Park, Hillcrest",1502676,Aaron,,North Hills,32.7505,-117.14171,Entire home/apt,135,1,293,2022-03-06,2.61,6,50,29,
789549,"Modern, Bright and Beautiful Across From Ballpark",4160438,Evan,,East Village,32.70918,-117.15443,Entire home/apt,169,26,18,2021-06-02,0.17,1,129,1,
797668,Mission Beach Family Paradise. Beach & Bay fun,4200720,Mark,,Mission Bay,32.75994,-117.2489,Entire home/apt,199,2,314,2022-03-22,2.85,1,187,59,
806120,"Balboa Park Zoo steps away, EASY PKNG + HotTub",3310631,Sean,,South Park,32.72231,-117.12504,Entire home/apt,114,1,47,2019-07-14,0.48,1,27,0,
810931,Clean/Private BDRM/ Ideal for Grads/Intern/Coder,3547828,Blair,,East Village,32.71724,-117.15306,Private room,37,1,2,2019-06-30,0.05,22,264,0,
815244,MasterBedroom in cottage near beach,795905,Franz,,Pacific Beach,32.79545,-117.23483,Private room,80,2,49,2022-01-02,0.43,3,0,2,
816942,"Great Location, Affordable & Fun!",3969352,Aaron & Jenny,,Grantville,32.78608,-117.10822,Entire home/apt,140,31,109,2021-08-15,0.97,1,99,6,
821576,"Surf, sand, comfort & great price!",129123,Michael,,Pacific Beach,32.80691,-117.25604,Entire home/apt,204,3,39,2021-09-04,0.35,5,240,8,
821991,Early 1900's Carriage House w/Views,4316337,Brook & Justin,,North Hills,32.74474,-117.13012,Entire home/apt,109,2,414,2022-03-19,3.89,1,246,29,
868988,Stay on the Beach in San Diego,3066335,Will,,Mission Bay,32.76817,-117.24933,Entire home/apt,350,3,36,2021-08-29,0.51,1,31,10,
870904,Adorable Mission Beach Getaway,1457673,Kit,,Mission Bay,32.76599,-117.25145,Entire home/apt,130,31,1,2013-08-09,0.01,15,260,0,
873742,Welcoming Bungalow close to it all!,4371822,Heather & Mike,,South Park,32.72521,-117.1274,Entire home/apt,119,5,506,2022-03-07,4.56,1,223,26,
885550,Centrally Located In Mission Valley,2806365,Catherine,,Grantville,32.78346,-117.10798,Entire home/apt,130,30,27,2021-10-10,0.25,1,263,6,
886970,Private Backyard Resort Oasis,14635886,Peter & Diana,,Rancho Penasquitos,32.96419,-117.12139,Entire home/apt,585,3,9,2021-08-01,0.27,2,57,4,
887573,Cozy Room in Pacifc Beach,4706066,Dragos,,Mission Bay,32.79113,-117.23302,Private room,74,3,71,2019-10-25,0.64,1,297,0,
888310,Luxury Condo  Close to Downtown San Di,3142348,Don,,Park West,32.72904,-117.16486,Entire home/apt,89,30,16,2022-03-05,0.35,3,7,5,
906070,Luxury Condo Del Mar(Carmel Valley),4849153,Raj,,Carmel Valley,32.94909,-117.23244,Entire home/apt,78,10,22,2021-06-21,0.20,1,133,1,
908300,Calming Retreat By #1 Beach,3102978,John,,Grant Hill,32.70683,-117.14059,Entire home/apt,85,2,248,2022-03-18,2.23,4,51,57,
908965,Mission Bay Hideaway,57109,William,,Mission Bay,32.78673,-117.25305,Entire home/apt,249,5,32,2022-02-02,0.30,2,220,9,
914317,Amazing Cottage at the Beach!,4374657,Joanie,,Ocean Beach,32.75117,-117.25125,Entire home/apt,162,2,613,2022-03-20,5.54,3,128,68,
918743,PRIVATE BATHROOM! COZY & QUIET  :),4934787,Kr,,College Area,32.76313,-117.0798,Private room,55,20,108,2022-02-08,0.98,1,228,3,
925146,Windansea 2bd; check calendar for special $,2409798,Terry,,La Jolla,32.82857,-117.27858,Entire home/apt,183,1,277,2022-03-06,2.66,7,77,54,
925170,$100-150 night--Windansea #3,2409798,Terry,,La Jolla,32.82714,-117.27705,Entire home/apt,118,1,417,2022-03-07,3.93,7,81,75,
942915,Wow! Oceanfront 2 BR! -  810,8184593,Marc,,Pacific Beach,32.79906,-117.25752,Entire home/apt,416,3,28,2022-03-22,0.58,22,268,9,
960642,Dual Level High Rise Penthouse-Near Padres Stadium,1457673,Kit,,East Village,32.70962,-117.15445,Entire home/apt,145,31,4,2019-02-25,0.05,15,66,0,
961307,Canyon view room,332552,Peter,,College Area,32.76346,-117.07585,Private room,150,4,0,,,6,50,0,
962857,"GASLAMP GETAWAY!  FOOD, FUN,  FIFTH AVE SAN DIEGO!",562621,Pipi,,Gaslamp Quarter,32.70775,-117.16069,Entire home/apt,149,30,21,2020-09-18,0.19,2,327,0,
964412,Perfect Oceanfront 1 Bedroom! -1006,8184593,Marc,,Pacific Beach,32.79923,-117.25734,Entire home/apt,325,3,10,2022-03-14,0.09,22,309,4,
977879,Pacific Beach Oceanfront 1 BR! - 1107,8184593,Marc,,Pacific Beach,32.80074,-117.25908,Entire home/apt,235,3,0,,,22,0,0,
977917,Pacific Beach Oceanfront 1 BR! - 207,8184593,Marc,,Pacific Beach,32.8009,-117.25708,Entire home/apt,325,3,21,2022-03-14,0.20,22,292,8,
977935,Incredible Oceanfront 1 BR! -  209,8184593,Marc,,Pacific Beach,32.79963,-117.25728,Entire home/apt,289,3,4,2020-09-24,0.04,22,174,0,
977954,Amazing Oceanfront 1 BR! -  406,8184593,Marc,,Pacific Beach,32.80122,-117.25934,Entire home/apt,325,3,13,2022-03-17,0.31,22,316,6,
977963,Fantastic Oceanfront 1 BR! -  509,8184593,Marc,,Pacific Beach,32.80108,-117.2589,Entire home/apt,289,3,5,2021-08-03,0.05,22,328,1,
977985,609 Amazing Oceanfront 1 BR! -  609,8184593,Marc,,Pacific Beach,32.79835,-117.25596,Entire home/apt,325,3,32,2022-03-14,0.59,22,227,14,
978168,Pacific Beach Oceanfront 1 BR! -  706,8184593,Marc,,Pacific Beach,32.79644,-117.25628,Entire home/apt,325,3,11,2022-02-21,0.20,22,320,8,
978187,Wow! PB Oceanfront 1 BR! -  709,8184593,Marc,,Pacific Beach,32.79619,-117.25586,Entire home/apt,325,3,21,2021-11-27,0.50,22,294,9,
978199,Fantastic Oceanfront 1 BR! -  809,8184593,Marc,,Pacific Beach,32.79824,-117.25601,Entire home/apt,325,3,16,2022-03-23,0.34,22,272,6,
978275,Fantastic PB Oceanfront 2 BR! - 205,8184593,Marc,,Pacific Beach,32.79943,-117.25704,Entire home/apt,436,3,22,2021-10-17,0.41,22,297,9,
978319,Amazing PB Oceanfront 2 BR! - 508,8184593,Marc,,Pacific Beach,32.80078,-117.25895,Entire home/apt,390,3,6,2021-08-22,0.12,22,282,2,
978349,Pacific Beach Oceanfront 2 BR! - 603,8184593,Marc,,Pacific Beach,32.80114,-117.25841,Entire home/apt,390,3,7,2021-10-11,0.17,22,250,3,
978368,Fabulous Oceanfront 2 BR! - 610,8184593,Marc,,Pacific Beach,32.80111,-117.25744,Entire home/apt,436,3,17,2022-03-14,0.16,22,262,7,
980232,708 Fantastic Oceanfront 2 BR! - 708,8184593,Marc,,Pacific Beach,32.8009,-117.25871,Entire home/apt,390,3,7,2021-12-28,0.13,22,250,3,
980392,Luxurious Oceanfront Corner 2 BR 801,8184593,Marc,,Pacific Beach,32.80119,-117.25896,Entire home/apt,484,3,5,2021-07-29,0.05,22,0,1,
980406,Amazing Oceanfront Corner 2 BR - Incredible View!,8184593,Marc,,Pacific Beach,32.79901,-117.25725,Entire home/apt,484,3,13,2022-03-17,0.12,22,296,8,
990185,4 bed/2 ba Family Retreat in SD,4888818,Teresa,,Mira Mesa,32.91983,-117.14921,Entire home/apt,151,4,13,2019-07-31,0.12,1,83,0,
998231,Gorgeous Convenient San Diego Home,2527764,Kathy,,Linda Vista,32.7813,-117.18205,Entire home/apt,200,28,96,2021-06-20,0.90,1,203,1,
1000522,"BOAT, BED & BREAKFAST - ""DANCES WITH WAVES"" 56'",2990799,Shaun,,Midtown District,32.71937,-117.22115,Entire home/apt,564,2,14,2022-03-20,0.15,9,64,3,
1001069,"Little Italy, 22nd Floor,  Views",5424014,Michael,,Little Italy,32.72142,-117.16605,Entire home/apt,150,30,21,2022-01-31,0.20,1,322,1,
1006312,La Jolla Dream Villa,5534249,Axel,,Pacific Beach,32.81988,-117.22895,Entire home/apt,900,4,0,,,1,0,0,
1034805,Kid Friendly Home With A/C Near Beach,5695845,Stephanie,,Pacific Beach,32.80629,-117.24603,Entire home/apt,399,6,15,2021-07-11,0.14,1,77,1,
1037247,Windansea #1; Check calendar for special $$,2409798,Terry,,La Jolla,32.82882,-117.27689,Entire home/apt,99,1,486,2022-02-27,4.51,7,56,74,
1050799,Tourmaline Vacation Getaway- 6 Blocks to Beach 🌊,5784602,Sara & Tim,,Pacific Beach,32.80781,-117.24965,Entire home/apt,495,4,1,2016-09-11,0.01,1,173,0,
1063149,Modern townhouse with luxury spa,5851927,Tyler,,North Hills,32.75169,-117.13169,Entire home/apt,250,4,67,2022-02-23,0.62,1,6,8,
1072842,The Best Place In South Park!,5901435,Justin,,Balboa Park,32.72254,-117.12924,Entire home/apt,146,3,128,2021-12-28,1.18,1,139,11,
1080319,Stacey's 2 Bedroom Beach Home,5942374,Andrew,,Mission Bay,32.76117,-117.24918,Entire home/apt,196,1,137,2022-03-06,1.48,12,215,21,
1080326,Stacey's 3 Bedroom Beach Duplex,5942374,Andrew,,Mission Bay,32.76047,-117.24995,Entire home/apt,371,1,4,2020-06-29,0.06,12,203,0,
1080335,Stacey's 5 Bd Water View Beach Home,5942374,Andrew,,Mission Bay,32.76104,-117.2495,Entire home/apt,605,1,30,2021-10-12,0.29,12,209,4,
1083576,"Quaint Cottage Heart of North Park, Location A+!",869862,John,,North Hills,32.74577,-117.13193,Entire home/apt,133,1,581,2022-02-28,5.39,3,0,73,
1083946,Furnished Entire Home/Condo in Downtown/San Diego,5959985,Matt,,East Village,32.71703,-117.15313,Entire home/apt,179,30,1,2018-09-05,0.02,2,313,0,
1101470,Charming Getaway with Skyline View,3134951,Eric,,Balboa Park,32.71847,-117.14397,Entire home/apt,114,1,376,2022-03-08,3.95,2,342,50,
1108080,"""Hip"" Housing in North Park",6084137,Shawnee,,North Hills,32.74355,-117.13709,Entire home/apt,214,3,2,2017-03-13,0.02,2,265,0,
1109171,Private Tiny Home Cottage in North Park,12239315,Meredith,,North Hills,32.74672,-117.12161,Entire home/apt,121,2,223,2022-03-22,3.92,2,1,46,
1115516,cozy private room in pacific beach,48669,Jennifer,,Pacific Beach,32.80746,-117.23471,Private room,85,4,32,2021-12-16,0.30,1,242,2,
1127311,30 Day Min 5-STAR Bed/Bath with Extras!,6183960,Susan,,Balboa Park,32.71798,-117.13071,Private room,50,30,217,2022-02-26,2.03,1,50,1,
1133487,2 Bdr Bungalow - Block from Beach!,2003694,Edwin,,Ocean Beach,32.75296,-117.24718,Entire home/apt,159,2,116,2021-12-26,1.10,3,243,15,
1163324,Central San Diego 3 bedroom 2 bath with yard.,6372118,Daniel,,Clairemont Mesa,32.82392,-117.19548,Entire home/apt,283,2,67,2022-03-17,1.16,1,319,8,
1166766,Luxury Gated Mission Bay Estate,6388958,Alex,,Bay Park,32.78337,-117.19911,Entire home/apt,857,3,15,2022-03-07,0.15,2,226,3,
1167130,Luxury Tuscan Estate,6388958,Alex,,Old Town,32.74569,-117.18702,Entire home/apt,1224,3,16,2022-03-20,0.17,2,278,2,
1171359,Beach Condo STEPS to sand w/ parking & AC!,6412997,Christina,,Ocean Beach,32.75086,-117.25112,Entire home/apt,293,4,208,2022-03-18,2.50,2,119,34,
1180719,Beautiful Spacious Beach Flat,4983902,Jena,,Pacific Beach,32.79908,-117.25619,Entire home/apt,375,2,115,2022-03-20,1.09,1,363,21,
1183323,Beach Escape! Well stocked! Large Decks! Peaceful!,6473290,Terri,,Mission Bay,32.783859,-117.252075,Entire home/apt,257,3,109,2022-03-07,1.04,1,44,41,
1197919,Traditional North Park Craftsman,3434582,June,,North Hills,32.74429,-117.12451,Private room,55,3,13,2022-03-18,0.12,1,345,4,
1198495,The Village Retreat!,5619197,La Jolla Dream Homes,,La Jolla,32.84386,-117.27335,Entire home/apt,350,3,131,2022-03-07,1.22,6,331,31,
1200632,Jewel Above La Jolla Shores - 4 Bed 4.5 Bath Heated Pool Ocean View,6558055,Sarah,,La Jolla,32.84941,-117.24859,Entire home/apt,3300,1,1,2013-12-01,0.01,15,365,0,
1206065,Mission Beach 2BD 1.5BA #2-50 ft to the beach,2409798,Terry,,Mission Bay,32.7666,-117.25187,Entire home/apt,386,2,87,2021-08-09,0.83,7,94,7,
1210797,5 Blocks to BEACH!,768726,Gregory,,La Jolla,32.86039,-117.25262,Entire home/apt,550,7,6,2015-01-03,0.06,2,365,0,
1233047,Enjoy Stunning Views of San Diego!,6724344,David,,Roseville,32.72637,-117.23791,Entire home/apt,295,3,102,2022-03-15,0.96,1,241,10,
1246698,Pet-Friendly Blue Bungalow Artist Retreat,4212739,Andrea,,South Park,32.72632,-117.12641,Entire home/apt,92,2,9,2022-03-19,1.97,1,2,9,
1252651,OB Blue BeachHome 2 Blks to Ocean,6627782,Sarah,,Ocean Beach,32.74276,-117.25235,Entire home/apt,211,3,182,2022-03-16,2.57,2,226,46,
1255655,Colorful Condo located in San Diego,6839595,Chris,,Mission Valley,32.77351,-117.14657,Entire home/apt,195,3,18,2022-03-02,0.17,1,247,6,
1260804,Little Italy 4 BR View House Parking San Diego,2885527,Linda,,Midtown,32.73176,-117.1679,Entire home/apt,271,3,219,2022-03-13,2.08,5,89,32,
1284694,Downtown Victorian Loft Views,6989346,John,,Grant Hill,32.71084,-117.14251,Entire home/apt,139,3,196,2022-02-21,1.85,13,306,13,
1285153,1 Bed in a 4 Bed Dorm at Fun Little Italy Hostel,3324885,Bobby,,Cortez Hill,32.72383,-117.16552,Hotel room,43,1,160,2022-03-08,1.55,7,353,33,
1286742,Mission Beach 2BD 1.5 BA #3 50 ft To The Sand,2409798,Terry,,Mission Bay,32.76751,-117.25213,Entire home/apt,386,2,97,2021-08-24,0.92,7,176,7,
1288433,LA MAISON D'ANTONOV S.A.,6990454,John,,Midtown,32.74113,-117.17391,Private room,250,2,15,2022-03-20,0.59,1,364,13,
1301778,Swanky Casa Ocean Beach 1 Blk to Beach with A/C,7078456,Joshua,,Ocean Beach,32.74829,-117.2517,Entire home/apt,332,2,362,2022-03-12,3.43,1,21,72,
1309621,Ocean View Beach House (Sleeps 8) Steps 2 Beach,7118915,Cece,,Mission Bay,32.76744,-117.25172,Entire home/apt,411,4,53,2022-03-18,0.57,1,234,6,
1316496,Big 3BD 2 blks to Beach Ocean View,7151315,Richard,,Pacific Beach,32.80727,-117.25695,Entire home/apt,205,3,230,2022-03-03,2.17,6,215,30,
1335408,Modern Spacious Yoga Studio!,7241138,Jim,,North Hills,32.74008,-117.12451,Entire home/apt,115,2,469,2022-02-13,4.42,1,297,41,
1339446,"SanDiego, Hillcrest, 1 Master Bedroom & Bath",7263590,Nelson,,Midtown,32.74874,-117.14694,Private room,132,30,28,2019-07-21,0.26,1,364,0,
1346986,The Cali Surf Palace,7307828,Sharon & Terry,,University City,32.84688,-117.21555,Private room,85,2,255,2022-03-20,2.43,1,313,44,
1374898,On park. 1 bed apt.has air & parking.+kitchen+w&d,7450232,Anthony,,West University Heights,32.7631,-117.14528,Entire home/apt,114,2,360,2022-01-22,3.42,2,37,38,
1378432,Walk to bay private bath deck priv kitchenette,2315442,Michael,,Park West,32.72676,-117.16562,Private room,59,1,499,2021-10-10,4.87,10,0,22,
1388706,Modern/Custom Beach House - Del Mar,7512090,Cameron,,Del Mar Heights,32.93485,-117.25528,Entire home/apt,330,3,51,2021-12-23,0.56,1,198,13,
1393531,Soak in a Hot Tub at a Mediterranean Beach House,4088030,Jordan,,Ocean Beach,32.7521,-117.2501,Entire home/apt,1344,2,28,2021-11-27,0.27,3,363,3,
1393792,Private room in Chula Vista,5488607,Soley,,Otay Ranch,32.63544,-116.98259,Private room,58,3,22,2021-07-09,0.21,3,51,9,
1399003,Charming in Little Italy,1457673,Kit,,Little Italy,32.72021,-117.16694,Entire home/apt,127,31,7,2022-02-03,0.13,15,60,2,
1402502,Pacific Beach 2BDRM- Ocean Front Building,1457673,Kit,,Pacific Beach,32.79729,-117.25606,Entire home/apt,149,30,7,2022-01-17,0.09,15,58,4,
1404080,"Pets OK. Sofa bed in living room, private bath.",7577799,Alicia,,Webster,32.72841,-117.09147,Shared room,33,2,57,2020-03-09,0.61,1,20,0,
1417446,Sunny Secret Cottage Outdoor Patio & A/C,1028287,Rick,,North Hills,32.74205,-117.14027,Entire home/apt,138,5,78,2021-10-16,0.75,2,39,4,
1438332,"Private room w/bath, Chula Vista",5488607,Soley,,Otay Ranch,32.63461,-116.98408,Private room,60,1,35,2022-03-01,0.35,3,364,6,
1441767,"Spacious room, quiet house, surrounded by green.",380707,Joshua,,Moreno Mission,32.76935,-117.18464,Private room,65,2,68,2021-12-10,0.75,3,73,17,
1456924,Mission Beach 2BR/1.5 Bath #4 50 ft to the sand!,2409798,Terry,,Mission Bay,32.7668,-117.2513,Entire home/apt,380,2,89,2021-08-24,0.85,7,96,11,
